,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,頭馬距離,沿途走位,完成時間,獨贏賠率,Date,RaceNo,Venue,Class,Distance,VenueCondition,RaceStakes,WinnerNo,nHorse,Winner,PLACE
5,6,3,包裝太保(E142),薛恩,大衛希斯,129,1312,9,3-1/4,8 9 6,1:09.49,18.0,2021-12-12,6,沙田,第二班,1200米,好地,"HK$ 2,400,000",11,11,False,False
8,9,4,加州雷電(D147),何澤堯,告東尼,126,1254,10,6,10 10 9,1:09.91,9.5,2021-12-12,6,沙田,第二班,1200米,好地,"HK$ 2,400,000",11,11,False,False
4,5,5,共創繽紛(D335),波健士,蔡約翰,126,1121,4,2-1/2,5 5 5,1:09.38,22.0,2021-12-12,6,沙田,第二班,1200米,好地,"HK$ 2,400,000",11,11,False,False
1,2,6,勝得威風(E219),莫雷拉,蔡約翰,123,1113,1,1,3 3 2,1:09.10,3.6,2021-12-12,6,沙田,第二班,1200米,好地,"HK$ 2,400,000",11,11,False,True
10,11,7,飛霸龍(B033),霍宏聲,苗禮德,123,1107,11,9-3/4,7 7 11,1:10.54,153.0,2021-12-12,6,沙田,第二班,1200米,好地,"HK$ 2,400,000",11,11,False,False
9,10,8,順勢贏(E043),田泰安,沈集成,121,1064,3,7,9 8 10,1:10.07,45.0,2021-12-12,6,沙田,第二班,1200米,好地,"HK$ 2,400,000",11,11,False,False
3,4,9,傳盛(B416),潘明輝,呂健威,118,1268,2,2-1/2,2 2 4,1:09.35,27.0,2021-12-12,6,沙田,第二班,1200米,好地,"HK$ 2,400,000",11,11,False,False
2,3,10,寶成智勝(D228),班德禮,姚本輝,118,1172,6,1,4 4 3,1:09.12,103.0,2021-12-12,6,沙田,第二班,1200米,好地,"HK$ 2,400,000",11,11,False,True
0,1,11,加州星球(E314),蔡明紹,告東尼,116,1161,5,-,1 1 1,1:08.97,1.8,2021-12-12,6,沙田,第二班,1200米,好地,"HK$ 2,400,000",11,11,True,True
0,1,1,金鎗六十(C238),何澤堯,呂健威,126,1116,2,-,8 6 6 1,1:33.86,1.3,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,True,True
7,8,2,野田賢君(G803),川田將雅,萩原清,126,994,9,3-1/4,10 9 5 8,1:34.37,8.6,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,False,False
4,5,3,冠軍車手(D804),蘇銘倫,音無秀孝,126,1064,6,2-3/4,7 8 8 5,1:34.31,18.0,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,False,False
6,7,4,夏威夷(C150),巴度,蔡約翰,126,1147,8,3,4 5 7 7,1:34.34,23.0,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,False,False
1,2,5,幸福笑容(C199),梁家俊,沈集成,126,1243,5,1-3/4,6 7 10 2,1:34.15,44.0,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,False,True
2,3,6,戰舞者(G804),連達文,堀宣行,126,1197,1,2,1 1 1 3,1:34.18,14.0,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,False,True
5,6,7,陳年美酒(G805),田泰安,藤原英昭,126,1051,3,2-3/4,5 3 2 6,1:34.31,103.0,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,False,False
8,9,8,達心星(D088),莫雷拉,方嘉柏,126,1169,10,4-1/2,11 11 9 9,1:34.58,26.0,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,False,False
9,10,9,勁搏(D386),薛恩,蔡約翰,126,1115,7,5-3/4,3 4 4 10,1:34.76,19.0,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,False,False
10,11,10,幸運快車(D026),賀銘年,蔡約翰,126,1166,11,11,2 2 3 11,1:35.61,72.0,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,False,False
3,4,11,后土(G806),莫雅,岳伯仁,121,990,4,2-1/2,9 10 11 4,1:34.27,45.0,2021-12-12,7,沙田,國際一級賽,1600米,好地,"HK$ 26,000,000",1,11,False,False
9,10,1,嘉應之星(C198),蔡明紹,告東尼,126,1151,6,9,1 2 1 1 10,2:02.10,22.0,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,False
10,11,2,勇戰神駒(E052),田泰安,苗禮德,126,1278,1,10,6 6 8 11 11,2:02.25,18.0,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,False
7,8,3,龍鼓飛揚(C120),潘明輝,呂健威,126,1154,8,5,4 4 4 4 8,2:01.44,23.0,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,False
1,2,4,滂薄無比(G807),莫雷拉,堀宣行,126,1071,12,短馬頭位,11 12 11 10 2,2:00.68,5.8,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,True
2,3,5,將王(E198),薛恩,韋達,126,1147,10,1,8 7 6 3 3,2:00.83,24.0,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,True
4,5,6,飛輪閃耀(E054),巴度,沈集成,126,1225,11,2-1/2,12 11 12 12 5,2:01.07,29.0,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,False
6,7,7,柏林探戈(E120),何澤堯,告東尼,126,1026,5,4-3/4,9 10 9 6 7,2:01.42,38.0,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,False
3,4,8,譽滿杜拜(G809),馬昆,郗國思,123,1025,7,1-1/4,10 9 10 7 4,2:00.86,5.2,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,False
11,12,9,文政兼從(G810),萬寧,鮑爾傑,123,1092,2,16-3/4,2 3 3 9 12,2:03.33,44.0,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,False
8,9,10,翩然舞姿(G811),莫雅,岳伯仁,123,1060,9,6-1/2,3 1 2 2 9,2:01.68,29.0,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,False
5,6,11,麗冠花環(G812),蘇銘倫,高野友和,122,958,3,4-3/4,7 8 7 8 6,2:01.41,6.2,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,False,False
0,1,12,唯獨愛你(D821),川田將雅,矢作芳人,122,1068,4,-,5 5 5 5 1,2:00.66,2.6,2021-12-12,8,沙田,國際一級賽,2000米,好地,"HK$ 30,000,000",12,12,True,True
9,10,1,莫浪求(D200),蘇銘倫,蘇偉賢,133,1216,8,5,12 13 10,1:10.13,12.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
2,3,2,綫路之星(G076),蔡明紹,告東尼,133,1069,6,1-1/2,8 7 3,1:09.58,34.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,True
10,11,3,帝豪寶寶(A050),巫顯東,沈集成,127,1231,10,5-3/4,14 14 11,1:10.26,109.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
3,4,4,逆市奇爸(E321),梁家俊,容天鵬,126,1304,9,1-3/4,9 11 4,1:09.64,9.6,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
11,12,5,泉龍駒(E126),潘明輝,賀賢,124,1111,3,6,4 2 12,1:10.30,104.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
7,8,6,佐治勇駒(E257),莫雷拉,方嘉柏,123,1146,4,3-1/2,6 6 8,1:09.92,6.9,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
5,6,7,總理(D288),馬昆,姚本輝,121,1151,11,2-1/2,13 10 6,1:09.75,13.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
12,13,8,綫路神驊(G078),霍宏聲,文家良,119,1014,13,7-3/4,2 4 13,1:10.58,248.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
4,5,9,自然輝煌(G104),何澤堯,呂健威,118,1144,7,2,11 8 5,1:09.66,36.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
8,9,10,美麗攻略(G098),巴度,羅富全,116,1027,14,4-3/4,10 12 9,1:10.10,59.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
6,7,11,運來福星(C473),班德禮,徐雨石,116,1049,12,2-3/4,7 9 7,1:09.80,108.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
13,14,12,超奇才(E465),楊明綸,葉楚航,116,999,5,28,3 5 14,1:13.83,252.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,False
0,1,13,幸運有您(E356),田泰安,大衛希斯,115,1205,1,-,1 1 1,1:09.35,2.0,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,True,True
1,2,14,勇闖(D442),波健士,蔡約翰,114,1228,2,1-1/4,5 3 2,1:09.53,4.9,2021-12-12,9,沙田,第三班,1200米,好地,"HK$ 1,570,000",13,14,False,True
7,8,1,陽明高高(B132),巴度,呂健威,132,1138,8,4,10 9 8,1:10.62,10.0,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,False
3,4,2,綫路盈喜(E485),霍宏聲,告東尼,128,1064,2,1-1/2,2 2 4,1:10.23,4.1,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,False
9,10,3,國士無雙(G006),莫雷拉,方嘉柏,128,1116,12,6-1/4,11 12 10,1:10.97,30.0,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,False
10,11,4,無名駒(G038),巫顯東,何良,126,1006,1,8,4 5 11,1:11.23,137.0,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,False
11,12,5,美麗友盈(C124),陳嘉熙,文家良,120,1057,11,8-3/4,1 1 12,1:11.36,25.0,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,False
1,2,6,晉神(C476),田泰安,葉楚航,127,1055,5,短馬頭位,8 8 2,1:09.98,5.4,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,True
5,6,7,魅力仔(E156),班德禮,韋達,125,1193,4,2-3/4,6 6 6,1:10.39,35.0,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,False
0,1,8,有鴻利(E184),蔡明紹,姚本輝,121,1271,7,-,3 4 1,1:09.97,6.2,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,True,True
4,5,9,瑪神好運(E024),馬雅,大衛希斯,120,1045,9,1-3/4,7 3 5,1:10.26,9.9,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,False
8,9,10,馬功臣(A296),賀銘年,蘇偉賢,120,1145,10,5,12 11 9,1:10.79,41.0,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,False
2,3,11,福滿寶(D118),潘明輝,賀賢,118,1051,3,1/2,5 7 3,1:10.06,3.5,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,True
6,7,12,福星高照(D407),楊明綸,容天鵬,117,1244,6,3-1/4,9 10 7,1:10.49,55.0,2021-12-15,1,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",8,12,False,False
8,9,1,度身訂做(C522),何澤堯,方嘉柏,133,1064,5,6,2 3 4 5 4 9,2:19.38,12.0,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,False
3,4,2,賞心星(C251),陳嘉熙,方嘉柏,125,1234,1,2,5 5 6 7 8 4,2:18.74,10.0,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,False
4,5,3,勁叻仔(D513),莫雷拉,鄭俊偉,129,1059,6,2-1/2,7 8 7 8 5 5,2:18.79,4.0,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,False
5,6,4,成功星駒(D065),霍宏聲,霍利時,129,969,11,3-1/2,11 11 11 11 11 6,2:18.95,6.4,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,False
10,11,5,世紀之威(D301),潘明輝,賀賢,126,963,4,10-1/2,1 2 2 2 6 11,2:20.06,83.0,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,False
6,7,6,榮惑(C370),班德禮,告東尼,126,1070,7,4-1/4,8 7 8 10 10 7,2:19.09,8.8,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,False
7,8,7,生生福運(D274),巴度,徐雨石,126,1011,9,4-3/4,9 9 9 9 9 8,2:19.15,13.0,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,False
0,1,8,行樂之光(D331),田泰安,蘇偉賢,122,1118,10,-,10 10 12 6 1 1,2:18.40,3.7,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,True,True
9,10,9,靈鋒(A245),巫顯東,苗禮德,119,1058,8,6-1/2,12 12 10 12 12 10,2:19.44,45.0,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,False
1,2,10,有力(E017),蔡明紹,鄭俊偉,120,1037,12,3/4,3 1 1 1 3 2,2:18.55,62.0,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,True
11,12,11,榮華煌昌(D252),楊明綸,丁冠豪,115,1094,2,15-1/4,4 4 3 3 7 12,2:20.83,10.0,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,False
2,3,12,勝出魅力(D192),波健士,韋達,113,1202,3,2,6 6 5 4 2 3,2:18.72,38.0,2021-12-15,2,跑馬地,第五班,2200米,好地,"HK$ 780,000",8,12,False,True
1,2,1,寶賢得得(E430),陳嘉熙,方嘉柏,126,1124,2,頭位,5 5 5 2,1:41.57,14.0,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,True
4,5,2,是必飛飛(D121),周俊樂,容天鵬,129,1344,12,1-3/4,2 2 2 5,1:41.82,13.0,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,False
6,7,3,鑽一鑽(D461),潘明輝,姚本輝,128,1147,10,4,9 8 10 7,1:42.19,37.0,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,False
11,12,4,福善(C426),霍宏聲,高伯新,124,1097,1,6-1/2,4 3 4 12,1:42.59,92.0,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,False
9,10,5,御風超影(C268),楊明綸,丁冠豪,123,1038,9,5-3/4,12 10 11 10,1:42.48,12.0,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,False
5,6,6,怡昌勇士(E025),何澤堯,賀賢,123,1052,4,1-3/4,7 7 8 6,1:41.82,5.3,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,False
10,11,7,宇宙英雄(E141),馬雅,徐雨石,118,1134,11,6-1/4,10 12 12 11,1:42.56,151.0,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,False
7,8,8,一舖成名(B162),梁家俊,葉楚航,117,1180,8,4-3/4,11 11 7 8,1:42.31,19.0,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,False
3,4,9,天衣無縫(C261),蔡明紹,文家良,117,1132,7,1-1/4,3 4 3 4,1:41.77,9.9,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,False
8,9,10,驛驛其達(E284),田泰安,大衛希斯,117,1125,5,4-3/4,1 1 1 9,1:42.32,26.0,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,False
2,3,11,爆谷(D307),莫雷拉,告東尼,116,1001,6,1-1/4,8 9 9 3,1:41.75,1.9,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,False,True
0,1,12,龍戰士(C153),波健士,蘇保羅,115,1117,3,-,6 6 6 1,1:41.55,18.0,2021-12-15,3,跑馬地,第四班,1650米,好地,"HK$ 1,040,000",12,12,True,True
7,8,1,十二馬(D280),何澤堯,蘇偉賢,133,1152,7,4-1/4,8 9 8,0:57.22,8.6,2021-12-15,4,跑馬地,第三班,1000米,好地,"HK$ 1,570,000",8,10,False,False
8,9,2,佳景福星(C454),陳嘉熙,葉楚航,119,1204,9,5,6 5 9,0:57.34,51.0,2021-12-15,4,跑馬地,第三班,1000米,好地,"HK$ 1,570,000",8,10,False,False
6,7,3,智醒財星(D421),田泰安,方嘉柏,122,1189,6,3-1/2,3 2 7,0:57.09,4.1,2021-12-15,4,跑馬地,第三班,1000米,好地,"HK$ 1,570,000",8,10,False,False
5,6,4,紅酒之寶(E101),梁家俊,容天鵬,121,1179,2,3-1/4,1 1 6,0:57.08,7.6,2021-12-15,4,跑馬地,第三班,1000米,好地,"HK$ 1,570,000",8,10,False,False
1,2,5,勝不驕(G147),潘明輝,呂健威,118,1160,5,頭位,2 3 2,0:56.58,13.0,2021-12-15,4,跑馬地,第三班,1000米,好地,"HK$ 1,570,000",8,10,False,True
9,10,6,快意(G148),班德禮,韋達,117,1095,8,6-1/4,10 10 10,0:57.55,132.0,2021-12-15,4,跑馬地,第三班,1000米,好地,"HK$ 1,570,000",8,10,False,False
4,5,7,合約精神(E004),蔡明紹,羅富全,117,1200,10,3,9 8 5,0:57.04,8.8,2021-12-15,4,跑馬地,第三班,1000米,好地,"HK$ 1,570,000",8,10,False,False
0,1,8,飛凡(E271),莫雷拉,蔡約翰,116,1097,3,-,7 7 1,0:56.55,5.5,2021-12-15,4,跑馬地,第三班,1000米,好地,"HK$ 1,570,000",8,10,True,True
3,4,9,富高八斗(B473),巴度,姚本輝,115,1137,1,2-3/4,4 4 4,0:56.98,3.4,2021-12-15,4,跑馬地,第三班,1000米,好地,"HK$ 1,570,000",8,10,False,False
2,3,10,前風(E281),楊明綸,徐雨石,115,1054,4,2-3/4,5 6 3,0:56.97,31.0,2021-12-15,4,跑馬地,第三班,1000米,好地,"HK$ 1,570,000",8,10,False,True
0,1,1,白鷺飛翔(A127),周俊樂,苗禮德,130,1186,2,-,8 9 9 9 1,1:50.67,6.0,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,True,True
7,8,2,甲烷(C469),霍宏聲,霍利時,132,1051,7,3-1/2,9 8 7 8 8,1:51.23,22.0,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,False
9,10,3,合夥年代(C534),波健士,蘇偉賢,130,1120,12,4-3/4,12 10 10 11 10,1:51.42,26.0,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,False
8,9,4,雙節棍(C357),田泰安,方嘉柏,127,1044,9,4,10 11 11 10 9,1:51.31,17.0,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,False
2,3,5,紅褲之王(E262),巴度,大衛希斯,127,1085,3,1-1/4,5 6 5 5 3,1:50.87,3.6,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,True
3,4,6,逍遙駒(E065),何澤堯,羅富全,125,1110,1,1-1/4,4 3 3 4 4,1:50.89,4.1,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,False
4,5,7,幸運精選(B114),潘明輝,容天鵬,123,1204,8,1-3/4,1 1 1 1 5,1:50.97,16.0,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,False
1,2,8,勝利波幅(D499),莫雷拉,呂健威,125,1003,5,1,7 7 8 7 2,1:50.84,6.7,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,True
6,7,9,霹靂狂龍(D003),賀銘年,賀賢,123,1014,6,3-1/2,3 4 4 3 7,1:51.22,8.9,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,False
11,12,10,富存鉅星(E248),巫顯東,何良,116,1118,10,10-1/2,2 2 2 2 12,1:52.35,130.0,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,False
5,6,11,雲彩飛揚(E122),馬雅,葉楚航,118,1007,11,3-1/4,11 12 12 12 6,1:51.18,99.0,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,False
10,11,12,醉醒神(B436),蔡明紹,丁冠豪,116,1084,4,5,6 5 6 6 11,1:51.46,19.0,2021-12-15,5,跑馬地,第四班,1800米,好地,"HK$ 1,040,000",1,12,False,False
2,3,1,順意寶(B164),波健士,韋達,133,1183,9,2-1/4,4 6 3,1:10.56,20.0,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,True
10,11,2,果然友(C313),陳嘉熙,方嘉柏,125,1150,2,7,6 3 11,1:11.31,26.0,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,False
5,6,3,種福者(B390),巴度,文家良,129,1185,4,3-3/4,2 2 6,1:10.80,9.4,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,False
7,8,4,蒲俠超得(E138),周俊樂,容天鵬,126,1194,3,4-3/4,5 5 8,1:10.98,13.0,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,False
4,5,5,郎仟帥(G014),梁家俊,葉楚航,128,1155,10,3-1/4,3 4 5,1:10.72,11.0,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,False
8,9,6,賽得意(E116),莫雷拉,羅富全,127,1104,5,5-1/4,8 9 9,1:11.06,2.8,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,False
9,10,7,無可估計(E378),馬雅,大衛希斯,126,1041,12,6,10 12 10,1:11.17,69.0,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,False
1,2,8,歡樂好友(C533),何澤堯,丁冠豪,125,1097,1,1/2,1 1 2,1:10.29,5.9,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,True
11,12,9,佳尊三(D186),霍宏聲,霍利時,122,1052,11,8-1/4,9 7 12,1:11.52,46.0,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,False
0,1,10,辣得驕(D159),田泰安,呂健威,121,1018,7,-,12 10 1,1:10.21,5.8,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,True,True
6,7,11,桃花旺(C364),蔡明紹,告東尼,120,1011,8,3-3/4,7 8 7,1:10.81,21.0,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,False
3,4,12,新威力(D463),潘明輝,蘇保羅,118,1147,6,2-3/4,11 11 4,1:10.64,12.0,2021-12-15,6,跑馬地,第四班,1200米,好地,"HK$ 1,040,000",10,12,False,False
5,6,1,大眾開心(D029),楊明綸,羅富全,133,1099,2,2-1/4,1 1 1 6,1:40.52,11.0,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,False
6,7,2,超好日子(D473),潘明輝,呂健威,130,1211,11,2-1/2,12 12 12 7,1:40.56,8.4,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,False
7,8,3,讓愛高飛(E413),周俊樂,告東尼,123,1017,9,3,6 7 9 8,1:40.62,4.0,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,False
2,3,4,幸福至上(E302),梁家俊,沈集成,124,1016,10,3/4,10 9 8 3,1:40.27,27.0,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,True
3,4,5,都靈紅星(B092),班德禮,韋達,122,1145,7,1-1/2,8 8 7 4,1:40.37,16.0,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,False
10,11,6,狂舞派(B404),何澤堯,容天鵬,121,1057,12,7,11 10 11 11,1:41.26,40.0,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,False
4,5,7,友港友笑(D367),巴度,蘇偉賢,121,1059,6,1-3/4,3 3 4 5,1:40.43,4.2,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,False
0,1,8,追風驥足(D009),莫雷拉,蔡約翰,121,996,3,-,5 5 5 1,1:40.15,6.5,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,True,True
9,10,9,精準快車(D198),蔡明紹,姚本輝,121,1036,5,4,7 6 6 10,1:40.81,7.7,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,False
11,12,10,摯多福(E205),田泰安,大衛希斯,119,1127,1,7-1/2,4 4 3 12,1:41.33,25.0,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,False
1,2,11,快步速(C427),黃皓楠,方嘉柏,115,1216,4,頸位,2 2 2 2,1:40.21,34.0,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,True
8,9,12,超趣(C285),馬雅,霍利時,118,1136,8,3-3/4,9 11 10 9,1:40.76,19.0,2021-12-15,7,跑馬地,第三班,1650米,好地,"HK$ 1,570,000",8,12,False,False
1,2,1,正本歡心(D366),梁家俊,容天鵬,130,1180,3,短馬頭位,1 1 2,1:09.94,12.0,2021-12-15,8,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",6,12,False,True
5,6,2,南莊之歌(C480),巴度,沈集成,130,1255,12,1-1/4,11 11 6,1:10.13,29.0,2021-12-15,8,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",6,12,False,False
8,9,3,快搏(E434),潘明輝,賀賢,124,1053,2,2,4 5 9,1:10.26,8.0,2021-12-15,8,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",6,12,False,False
3,4,4,善傳萬里(D167),周俊樂,文家良,119,1114,1,3/4,6 6 4,1:10.03,7.1,2021-12-15,8,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",6,12,False,False
10,11,5,時時好運(E195),馬雅,高伯新,122,1078,4,4-1/4,12 12 11,1:10.61,50.0,2021-12-15,8,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",6,12,False,False
0,1,6,銘記知心(E089),莫雷拉,蔡約翰,120,1016,6,-,5 4 1,1:09.92,3.8,2021-12-15,8,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",6,12,True,True
9,10,7,零距離(D453),楊明綸,徐雨石,120,1084,10,3,3 3 10,1:10.40,45.0,2021-12-15,8,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",6,12,False,False
4,5,8,勇創派對(E368),何澤堯,呂健威,120,1033,7,3/4,8 8 5,1:10.05,3.9,2021-12-15,8,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",6,12,False,False
